Qubit ID,Computer,Number of Algorithms Run,Total Gates Run,Mean KVD,Min KVD,Max KVD,Std of KVD,Spread of KVD,Median KVD,25th Percentile KVD,75th Percentile KVD,IQR of KVD
63,cusco,121,10635,9.65442449154731,3.528850746877324e-05,19.536470211322175,8.041506374782358,19.536434922814706,13.093617307435022,0.22763585330797576,17.409965763199356,17.18232990989138
64,cusco,136,16477,9.984855483291282,3.528850746877324e-05,19.626779433658527,7.996243161672298,19.626744145151058,13.111122768053466,0.23871133606470069,17.4134159744503,17.1747046383856
72,cusco,127,15253,9.909183675101273,3.528850746877324e-05,19.626779433658527,8.086633190040379,19.626744145151058,13.123478921489255,0.24015149748726322,17.41384606351867,17.173694566031404
37,cusco,33,3184,9.07041144795975,6.49939467409098e-05,18.86172681678669,7.625798429562641,18.86166182283995,9.954812331957413,0.2187300119388531,16.778143790742146,16.559413778803293
39,cusco,86,9518,10.109408250900595,6.49939467409098e-05,19.626779433658527,7.472094606027926,19.626714439711787,13.108103808118093,0.7782527085804449,16.844195760507645,16.0659430519272
38,cusco,35,3976,9.830228010443994,6.49939467409098e-05,18.86172681678669,7.427892170606863,18.86166182283995,13.122590308801165,0.24290710545634236,16.782394357442037,16.539487251985694
40,cusco,86,7453,10.069704081774287,6.49939467409098e-05,19.626779433658527,7.61057397120238,19.626714439711787,13.108103808118093,0.4233544781261418,17.123050461985095,16.699695983858952
52,cusco,31,2369,9.316581313259846,6.49939467409098e-05,18.714335211510896,7.286159741343944,18.714270217564156,10.030865792399924,0.24290710545634236,16.649914689613283,16.40700758415694
81,cusco,138,20145,9.834512649099814,3.528850746877324e-05,19.67003580576978,8.10112272093182,19.67000051726231,13.11156707439751,0.24180733328976753,17.414276152587036,17.17246881929727
82,cusco,110,14302,9.402391819335401,3.528850746877324e-05,19.67003580576978,8.080047219195562,19.67000051726231,13.09012366728959,0.2325423810932986,17.387235699112622,17.154693318019323
83,cusco,122,20034,9.497873184489448,3.528850746877324e-05,19.67003580576978,8.02969713916642,19.67000051726231,13.09012366728959,0.23946801145013624,17.387235699112622,17.147767687662487
92,cusco,107,11690,9.788624562794096,3.528850746877324e-05,19.67003580576978,8.026602606970709,19.67000051726231,13.099655227305766,0.24209619701801793,17.403397585028397,17.16130138801038
100,cusco,98,15718,10.655627704244006,0.00010954061342220191,19.67003580576978,7.855627123515176,19.669926265156356,13.186611171866195,0.25975418015519447,17.423770881953928,17.164016701798733
101,cusco,82,8940,10.855669625784646,0.00010954061342220191,19.67003580576978,7.871458024151072,19.669926265156356,14.480397838108608,0.2966481580543293,17.434026228173725,17.137378070119397
102,cusco,114,12599,10.02792117023918,3.528850746877324e-05,19.67003580576978,7.990893378896602,19.67000051726231,13.111122768053466,0.24744008758114985,17.414276152587036,17.166836065005885
103,cusco,68,6228,8.738838652160197,3.528850746877324e-05,19.626779433658527,8.167249472753298,19.626744145151058,9.465501649736638,0.21864646905409044,17.410720793745,17.19207432469091
104,cusco,73,8279,8.713792967681261,3.528850746877324e-05,19.626779433658527,8.06958554534447,19.626744145151058,10.178173169949048,0.22171243145557942,17.17358421665454,16.95187178519896
110,cusco,68,7496,10.511603386855061,0.00010954061342220191,19.536470211322175,7.812580712307292,19.536360670708753,13.160036111016227,0.2380478154981318,17.4134159744503,17.175368158952168
111,cusco,69,6337,8.537568204186421,3.528850746877324e-05,19.626779433658527,8.052922087146248,19.626744145151058,10.178173169949048,0.22171243145557942,16.975501470184273,16.753789038728694
118,cusco,53,5826,9.909537404117685,0.00010954061342220191,19.536470211322175,7.975244963066102,19.536360670708753,13.122590308801165,0.22171243145557942,17.41298588538193,17.19127345392635
119,cusco,43,2999,10.60527555166315,0.0022892644807361584,19.50765294573896,7.642324486511523,19.505363681258224,13.189718014244889,0.3002934769646002,17.385720230630053,17.085426753665452
120,cusco,42,2118,10.4718116605997,0.0022892644807361584,19.50765294573896,7.661939613050244,19.505363681258224,13.163142953394921,0.2966481580543293,17.318815066597974,17.022166908543646
121,cusco,34,1857,10.14595785721203,0.0022892644807361584,19.50765294573896,7.801682170187899,19.505363681258224,13.129579100673059,0.2259804549449369,17.262716299454702,17.036735844509764
122,cusco,73,5158,8.536480456607384,3.528850746877324e-05,19.626779433658527,8.074055577951563,19.626744145151058,10.178173169949048,0.2187300119388531,16.975501470184273,16.75677145824542
65,cusco,100,8445,10.651145548831337,3.528850746877324e-05,19.626779433658527,7.823882164448732,19.626744145151058,13.824232423895083,0.2536596450295766,17.400113495942918,17.146453850913343
66,cusco,115,12467,10.62512246718517,3.528850746877324e-05,19.67003580576978,7.9148027782801655,19.67000051726231,13.189718014244889,0.3002934769646002,17.418996901273456,17.118703424308855
73,cusco,104,11188,10.550729623829177,3.528850746877324e-05,19.67003580576978,7.985537320329779,19.67000051726231,13.824232423895083,0.2547485852858658,17.41685157146443,17.162102986178564
80,cusco,100,12714,9.894160894489511,6.49939467409098e-05,19.67003580576978,8.148195320835395,19.66997081182304,13.811094294411639,0.2223369931007811,17.417012678485236,17.194675685384453
